PROVIDER_ID,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score,std_weight_PatientExperience,std_weight_Readmission,std_weight_Mortality,std_weight_safety,std_weight_Process,weight_PatientExperience,weight_Outcomes_Readmission,weight_Outcomes_Mortality,weight_Outcomes_Safety,weight_Process,summary_score,Outcomes_Mortality_cnt,Outcomes_safety_cnt,Outcomes_Readmission_cnt,Patient_Experience_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,report_indicator,cnt_grp,star
060032,0.834198933,0.748219638,0.760759415,0.500892751,0.187307152,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.64817242,6,8,7,8,11,5,2,1,3) # of groups=5,5
060034,-0.378458761,-0.649787718,0.262422155,0.294586269,0.698048652,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.019906534,7,8,11,8,10,5,2,1,3) # of groups=5,4
060044,-0.872894239,-0.167843987,1.019036645,0.21394776,0.209562173,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.06744162,3,3,7,8,10,5,2,1,3) # of groups=5,4
060049,0.493683029,1.649255827,1.0977938,1.32899664,1.152340731,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,1.143621333,2,3,8,8,10,4,1,1,2) # of groups=4,5
060054,1.267433422,1.040630204,-0.684025175,-0.085415246,0.668301619,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.418693299,3,4,9,8,11,5,2,1,3) # of groups=5,5
060064,0.743771551,0.469181556,-1.095378696,0.310302454,0.207607115,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.119045764,7,7,9,8,9,5,2,1,3) # of groups=5,4
060065,0.257054309,0.261275563,0.169261889,-1.061458502,0.773323058,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.010548084,6,8,8,8,11,5,2,1,3) # of groups=5,4
060071,-2.24765128,0.855085947,0.260985366,1.104132531,0.584715315,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.064127402,4,3,9,8,10,5,2,1,3) # of groups=5,4
060075,0.221650869,0.016556919,-0.693089553,1.019535208,0.116746744,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.138233367,5,4,10,8,13,5,2,1,3) # of groups=5,4
060076,-1.551674354,-0.263100703,0.313084378,0.582524551,0.711377201,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.116851284,3,2,9,8,10,4,1,1,2) # of groups=4,2
060096,0.778028586,0.949877926,0.494222466,0.890328359,0.450786447,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.738834988,2,3,7,8,11,4,1,1,2) # of groups=4,4
060100,0.333503727,-0.046976844,-0.449269225,-0.620974198,0.501162028,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.112278195,7,7,9,8,11,5,2,1,3) # of groups=5,3
060103,0.41573212,0.991407847,-0.665006326,0.583829926,0.576923235,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.360942773,4,5,9,8,8,5,2,1,3) # of groups=5,5
060104,0.190865677,0.930676717,-0.030526761,0.753190488,0.803546263,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.502150898,5,7,8,8,10,5,2,1,3) # of groups=5,5
060107,,1.127103896,-0.081537199,,-1.897017568,0.22,0.22,0.22,0.22,0.12,,0.392857143,,0.392857143,0.214285714,0.00425458,0,1,3,0,5,2,0,0,,
060112,1.672329652,0.741734296,0.671918206,-0.08623306,0.414391478,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.709671778,6,8,10,8,12,5,2,1,3) # of groups=5,5
060113,-0.146318003,-0.338628645,-0.164323633,0.077142535,0.111120275,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.112533671,6,8,8,8,9,5,2,1,3) # of groups=5,3
060114,0.865543348,0.745967694,0.297224923,-0.315256072,0.175338572,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.371606205,6,8,8,8,11,5,2,1,3) # of groups=5,5
060116,0.46219497,0.392466428,0.02819805,0.725772147,0.025332733,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.356938879,5,7,10,8,10,5,2,1,3) # of groups=5,5
060117,,0.791377785,1.0364892,2.159219312,0.236019942,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,1.160873562,0,2,3,8,4,3,0,0,,
060118,1.23489921,0.45641638,0.703422332,1.415132556,0.737380712,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.92665719,1,3,4,8,9,4,1,1,2) # of groups=4,5
060119,0.187533204,0.688677816,-0.15363027,0.449325892,-0.099375051,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.245894455,7,7,11,8,12,5,2,1,3) # of groups=5,4
060124,,2.802088714,1.312139241,1.796637141,1.010959288,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,1.822699277,0,2,3,8,1,2,0,0,,
060125,0.611497639,-0.089239281,0.418998128,0.231882158,0.411073613,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.307419335,4,4,7,8,10,5,2,1,3) # of groups=5,4
060126,,-0.47835568,0.260872456,0.73405267,0.861657069,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,0.278261701,0,2,3,8,8,3,0,0,,
060128,0.713876313,-0.156307695,0.681605718,0.527746188,-0.078184089,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.379340425,4,4,7,8,10,5,2,1,3) # of groups=5,5
060129,,-1.023810434,0.090731629,1.493552852,1.2431446,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,0.349335439,0,2,1,8,5,2,0,0,,
060130,,1.69736812,0.56306773,1.271712592,1.33258424,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,1.201259956,0,2,3,8,5,3,0,0,,
060131,,,-1.014213322,,1.154763693,0.22,0.22,0.22,0.22,0.12,,,,0.647058824,0.352941177,-0.248692022,0,1,0,0,1,0,0,0,,
060132,,,1.087622541,,,0.22,0.22,0.22,0.22,0.12,,,,1,,1.087622541,0,1,0,0,0,0,0,0,,
061300,,,1.852217322,,0.336934252,0.22,0.22,0.22,0.22,0.12,,,,0.647058824,0.352941177,1.317411533,0,1,0,0,3,1,0,0,,
061301,0.361006285,0.79559878,1.852217322,,0.822444367,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,0.975172114,3,1,5,0,2,2,1,0,,
061302,,-0.16757737,-2.255480163,,0.344044788,0.22,0.22,0.22,0.22,0.12,,0.392857143,,0.392857143,0.214285714,-0.878191576,0,1,2,0,5,1,0,0,,
061303,-0.507298124,1.219498191,,,0.728362214,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.435870501,3,0,5,0,6,3,1,1,1) # of groups=3,4
061304,,-1.657617147,,,1.973981881,0.22,0.22,0.22,0.22,0.12,,0.647058824,,,0.352941177,-0.375876314,0,0,1,0,1,0,0,0,,
061305,0.789437736,1.809073002,,,0.115951981,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,1.045690358,1,0,2,0,5,1,0,0,,
061306,1.383386368,0.333032635,,,,0.22,0.22,0.22,0.22,0.12,,0.5,0.5,,,0.858209501,1,0,2,0,0,0,0,0,,
061307,,,,,1.365109683,0.22,0.22,0.22,0.22,0.12,,,,,1,1.365109683,0,0,0,0,3,1,0,0,,
061308,,0.032534088,,,1.092582886,0.22,0.22,0.22,0.22,0.12,,0.647058824,,,0.352941177,0.406668958,0,0,1,0,4,1,0,0,,
061309,0.640950579,-0.235518793,0.156405873,,0.933093167,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,0.302019827,1,1,5,0,6,2,0,0,,
061310,-0.101485211,-0.673306095,,,1.377317998,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.009242728,1,0,3,0,4,2,0,0,,
061311,0.789437736,1.348569721,,,-0.856609702,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.656372279,1,0,2,0,7,1,0,0,,
061312,-0.027241632,-0.266159317,,,0.341678126,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.042047917,1,0,6,0,3,2,0,0,,
061313,-1.733664224,-0.052704901,,,0.375545361,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.621313864,3,0,3,0,5,3,1,1,1) # of groups=3,2
061314,-0.035606667,0.085035909,1.02449166,-0.084619651,-10.77391567,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.075223605,3,1,5,8,4,4,1,1,2) # of groups=4,1
061315,0.456996859,1.071185313,,,1.005100706,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.815736005,2,0,3,0,5,2,0,0,,
061316,-0.508169667,1.138788325,,,0.2205448,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.295002644,2,0,4,0,5,2,0,0,,
061317,0.941529548,0.326170691,0.156405873,0.936595508,-0.14033316,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.502514377,2,1,6,8,7,3,0,0,,
061318,,0.980072774,,,0.623886485,0.22,0.22,0.22,0.22,0.12,,0.647058824,,,0.352941177,0.854359966,0,0,2,0,2,0,0,0,,
061319,,,,,0.804082386,0.22,0.22,0.22,0.22,0.12,,,,,1,0.804082386,0,0,0,0,3,1,0,0,,
061320,0.343976263,-0.590769903,-2.737213417,1.248175723,0.676243684,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.300733651,1,1,5,8,2,2,0,0,,
061321,1.010315207,2.51614891,,,0.302264508,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,1.450167583,3,0,4,0,5,3,1,1,1) # of groups=3,5
061322,0.900081495,1.539094404,1.02449166,1.493568139,-0.723492557,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,1.003772747,4,1,9,8,9,4,1,1,2) # of groups=4,5
061323,-1.13207938,0.791029447,,0.443328746,0.079962892,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,0.282051282,,0.153846154,0.041149854,2,0,5,8,6,3,0,0,,
061324,,0.914880708,0.445767802,1.791555359,0.434466889,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,0.955924202,0,1,5,8,5,3,0,0,,
061325,-1.066651737,0.128770088,0.735129731,1.244692035,0.992974744,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.348383795,1,1,3,8,3,3,0,0,,
061326,1.080073022,-0.033596579,0.735129731,0.457819293,0.768194327,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.584856922,3,1,6,8,6,4,1,1,2) # of groups=4,4
061327,-0.24389187,0.515863475,0.156405873,0.348164322,0.007348694,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.171721039,4,1,7,8,7,4,1,1,2) # of groups=4,3
061328,,,,,0.170376608,0.22,0.22,0.22,0.22,0.12,,,,,1,0.170376608,0,0,0,0,2,0,0,0,,
061336,-0.227236155,0.093522021,-6.865442839,0.120026682,-0.60683181,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.586228481,3,1,6,8,3,4,1,1,2) # of groups=4,1
061343,,,,,0.820571853,0.22,0.22,0.22,0.22,0.12,,,,,1,0.820571853,0,0,0,0,1,0,0,0,,
061344,-0.314372261,0.4174585,0.735129731,-0.466904544,0.208289687,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.106683276,4,1,7,8,10,4,1,1,2) # of groups=4,3
070002,-0.445376709,0.219946712,0.851518501,0.370905595,0.396948091,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.266972473,7,8,11,8,12,5,2,1,3) # of groups=5,4
070003,-0.31542517,0.576154678,1.193327981,0.293280894,0.907262201,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.493285908,5,4,10,8,11,5,2,1,3) # of groups=5,5
070004,-0.052864882,1.170131136,1.062985852,0.361884601,0.239641376,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.588027041,5,3,8,8,8,5,2,1,3) # of groups=5,5
070005,0.310797113,-1.845615389,-0.173975918,-0.827385745,0.251975744,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.527722497,7,7,9,8,10,5,2,1,3) # of groups=5,2
070006,0.794180194,0.909569284,0.869157716,0.153146924,0.078578722,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.609161353,7,8,11,8,12,5,2,1,3) # of groups=5,5
070007,-0.200715512,-0.161732328,-0.131843655,-0.299542412,-0.864531785,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.278387274,6,7,10,8,13,5,2,1,3) # of groups=5,3
070008,0.683534037,0.691470529,-0.362935752,0.353884035,0.616323788,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.374468481,3,2,8,8,9,4,1,1,2) # of groups=4,3
070010,1.065181705,-1.291719771,-1.340926157,-0.687161997,-0.542183893,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.561079836,7,8,11,8,12,5,2,1,3) # of groups=5,2
070011,-1.417387201,0.079570517,0.656984815,-1.13067015,-0.35076146,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.440621819,6,6,9,8,11,5,2,1,3) # of groups=5,2
070012,0.752916678,-0.565656259,0.015312736,-1.883845202,-0.484768052,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.428052017,4,3,6,8,7,5,2,1,3) # of groups=5,2
070016,-0.982420541,0.099636381,0.150917854,-0.385963275,-0.344648515,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.28728033,7,7,11,8,10,5,2,1,3) # of groups=5,3
070017,-0.504862684,0.019847454,-0.093122711,0.733487766,-0.41598927,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.015741751,6,7,10,8,11,5,2,1,3) # of groups=5,4
070018,0.891977845,0.524854853,0.346608309,0.66968841,0.180784003,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.556982552,6,7,10,8,12,5,2,1,3) # of groups=5,5
070020,0.291472497,-1.236984333,0.395787163,0.513125248,0.489586878,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.050698552,6,7,8,8,11,5,2,1,3) # of groups=5,4
070021,0.61664029,0.141990867,-0.324317241,0.057742573,0.811120707,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.205586912,4,3,9,8,10,5,2,1,3) # of groups=5,4
070022,1.214139139,-0.513443927,-0.377647851,-0.159318665,-0.638830191,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.04063931,7,8,11,8,13,5,2,1,3) # of groups=5,4
070024,0.722261825,-0.306730324,-0.202634374,0.133244085,-0.134186617,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.060048673,6,8,10,8,13,5,2,1,3) # of groups=5,4
070025,-0.117610926,-0.69777169,0.032918291,-0.073182749,-1.276177314,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.341383634,7,8,11,8,10,5,2,1,3) # of groups=5,3
070027,1.559121602,-1.255410579,0.721622657,-1.507542752,-0.270792845,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.138581137,5,8,7,8,9,5,2,1,3) # of groups=5,3
070028,0.204791238,-0.350364838,-0.08090062,-0.74804257,-0.05227037,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.220666138,7,7,11,8,11,5,2,1,3) # of groups=5,3
070029,-0.472741583,-0.345042562,1.056419183,0.275186307,0.068027523,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.121203999,5,6,10,8,11,5,2,1,3) # of groups=5,4
070031,0.238671162,-0.437059267,0.113209515,0.583829926,-0.032814765,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.105765522,6,7,10,8,9,5,2,1,3) # of groups=5,4
070033,-0.33982769,-0.241640262,0.254229875,-0.082098678,-0.231195113,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.1177975,7,8,11,8,11,5,2,1,3) # of groups=5,3
070034,0.647305106,-0.551838859,-0.596726374,-0.082098678,0.021496196,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.125759393,6,7,10,8,12,5,2,1,3) # of groups=5,3
070035,0.848768621,0.082136813,-0.949478896,-0.160518975,0.434170955,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.012700178,6,8,10,8,12,5,2,1,3) # of groups=5,4
070036,0.027668844,0.354246695,-0.310458221,-0.216618,-0.839256964,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.132646186,7,8,11,8,12,5,2,1,3) # of groups=5,3
070038,,,0.885340062,,,0.22,0.22,0.22,0.22,0.12,,,,1,,0.885340062,0,2,0,0,0,0,0,0,,
070039,-1.084577201,-0.281955444,0.07597711,,-0.025134096,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,-0.367869627,3,1,5,0,2,2,1,0,,
080001,0.521419123,0.556428096,-0.208775204,0.061321285,-0.569041115,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.136401592,7,8,11,8,11,5,2,1,3) # of groups=5,4
080003,-0.078636742,0.452370133,-1.056063386,-1.284801832,0.029840639,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.429188125,6,5,10,8,9,5,2,1,3) # of groups=5,2
080004,0.857273748,-1.710827611,-0.02446095,-0.668129244,-0.710551276,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.425417846,7,7,11,8,12,5,2,1,3) # of groups=5,2
080006,0.036044412,0.521989341,0.608798006,0.199431885,-1.037759874,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.176046817,6,6,10,8,10,5,2,1,3) # of groups=5,4
080007,-0.008303318,0.123585715,-0.139488675,0.04230382,0.416012106,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.053902912,7,7,11,8,13,5,2,1,3) # of groups=5,4
080009,0.45790721,0.174777227,0.610835243,-0.292644607,-0.189348652,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.186470678,5,6,10,8,11,5,2,1,3) # of groups=5,4
090001,0.313868436,-1.797032377,-0.255199574,-1.127661589,-2.133985985,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.886603841,7,8,9,8,10,5,2,1,3) # of groups=5,1
090003,1.08387895,-0.707435101,-0.964112112,-2.563509374,-2.860501021,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.036519202,6,6,9,8,9,5,2,1,3) # of groups=5,1
090004,0.153448602,-0.820363121,-0.938621433,0.053608191,-1.384554351,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.507570629,5,7,9,8,10,5,2,1,3) # of groups=5,2
090005,-0.218493157,0.766292389,0.799702208,-0.056476126,0.268424254,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.316236479,6,8,10,8,11,5,2,1,3) # of groups=5,4
090008,0.193803102,-2.245113432,-0.001705666,-2.64192967,-1.537429362,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.21737957,6,5,6,8,8,5,2,1,3) # of groups=5,1
090011,1.481512019,-0.339863678,-0.673949374,-1.060258192,-1.363791182,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.294017971,7,8,11,8,11,5,2,1,3) # of groups=5,3
100001,0.298657357,-0.574709268,-1.773037319,-0.461717697,-0.764704396,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.644142051,7,8,11,8,11,5,2,1,3) # of groups=5,2
100002,0.644554556,0.520228511,0.046756496,-1.872828303,-0.697773907,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.229216392,7,7,9,8,9,5,2,1,3) # of groups=5,3
100006,0.093353144,-0.221864053,0.229051918,-0.158433292,-0.31366418,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.050376004,7,8,11,8,11,5,2,1,3) # of groups=5,3
100007,1.568657441,-1.194778201,0.690450641,0.674770192,-0.080144301,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3729847,7,8,11,8,12,5,2,1,3) # of groups=5,5
100008,1.110816734,-0.259713124,-0.817990832,-0.546315021,-0.288408973,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.14751357,7,7,11,8,10,5,2,1,3) # of groups=5,3
100012,1.201391476,0.367854532,0.921394562,-0.968405088,-0.626270611,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.259739333,7,8,11,8,12,5,2,1,3) # of groups=5,4
100014,0.215557043,0.053943361,-0.389486693,-0.76025978,0.122130466,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.178998479,6,6,10,8,9,5,2,1,3) # of groups=5,3
100017,-1.671799116,0.696883834,-0.989060571,-1.441642425,-0.868061991,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.85340346,7,8,11,8,10,5,2,1,3) # of groups=5,2
100018,0.605404699,1.480715291,0.732912887,-1.745507021,-0.007330594,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.235296017,7,8,11,8,11,5,2,1,3) # of groups=5,4
100019,0.084832452,0.158140835,0.391186138,-0.74324826,-0.056418527,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.030769767,7,8,9,8,9,5,2,1,3) # of groups=5,4
100022,-1.606481286,-1.883601047,-0.141327064,-1.422624959,-1.372848646,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.276629396,7,8,10,8,11,5,2,1,3) # of groups=5,1
100023,-1.786769217,0.433200944,-0.644974341,-1.360528789,0.424665308,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.688035872,7,7,9,8,10,5,2,1,3) # of groups=5,2
100025,-0.464729465,1.082139573,-0.011391499,-0.101131431,-1.585312189,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.079162284,7,8,11,8,10,5,2,1,3) # of groups=5,3
100026,-0.106719197,-0.126921942,-0.995639309,-1.585963048,-1.910396736,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.848601178,7,7,9,8,9,5,2,1,3) # of groups=5,2
100028,-1.9740929,0.598654607,-1.466687759,-0.748965448,-0.091615645,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.801034008,6,7,10,8,12,5,2,1,3) # of groups=5,2
100029,-0.457146751,-2.048075001,0.858455211,-1.596382047,0.16812144,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.693318117,6,7,8,8,10,5,2,1,3) # of groups=5,2
100030,0.499534283,-0.2736168,-0.374272692,-0.90040379,0.108432305,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.217715103,6,7,10,8,7,5,2,1,3) # of groups=5,3
100032,-0.253012182,-2.164454208,-0.86632402,-1.806110162,-0.186942158,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.142211185,6,8,7,8,10,5,2,1,3) # of groups=5,1
100034,1.963944422,-0.207122976,0.072185837,-0.606918162,-0.760268991,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.177627328,7,7,11,8,12,5,2,1,3) # of groups=5,4
100035,-1.563844156,-1.297602442,0.061049866,-1.502763729,-0.499434695,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.006627465,7,8,9,8,9,5,2,1,3) # of groups=5,1
100038,0.669309859,-1.221308786,-0.583273054,0.077142535,0.003122308,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.232413801,7,8,11,8,12,5,2,1,3) # of groups=5,3
100039,0.763853357,-1.434030404,-0.171598167,-1.441642425,0.038254887,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.497761294,7,7,11,8,10,5,2,1,3) # of groups=5,2
100040,0.082514968,-0.604472076,0.116226121,-0.608741701,-0.356798225,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.265999778,7,8,11,8,10,5,2,1,3) # of groups=5,3
100043,0.497451558,0.573260568,-0.46890155,1.054651355,0.004216912,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.364927654,5,4,6,8,6,5,2,1,3) # of groups=5,5
100044,0.131859102,-0.409492995,-0.039765476,-1.282401211,-0.034713307,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.356121724,7,8,11,8,12,5,2,1,3) # of groups=5,3
100045,-0.96823779,0.098281776,1.0312438,0.072640944,0.148400448,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.069272375,6,7,8,8,10,5,2,1,3) # of groups=5,4
100046,0.166724195,0.479467859,0.902692602,0.433504642,0.578289832,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.505520425,6,7,8,8,10,5,2,1,3) # of groups=5,5
100047,0.217731994,-0.310390853,-0.481204793,-1.363222128,0.204131216,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.401663126,6,5,7,8,9,5,2,1,3) # of groups=5,3
100048,-1.005092121,-0.695031856,0.154734264,,1.001331748,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,-0.281828111,3,1,5,0,7,3,1,1,1) # of groups=3,2
100049,-1.070826033,-1.174463591,0.023303731,-0.527125189,0.186932116,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.582372584,5,5,8,8,9,5,2,1,3) # of groups=5,2
100050,1.507230488,-3.048899852,-0.446134416,-2.404252873,-0.392133261,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.013308455,4,4,6,8,7,5,2,1,3) # of groups=5,1
